Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
Barisal,1978,11,9,0,8.95,81,24.6
Barisal,1978,11,10,0,10.05,79,25.2
Barisal,1978,11,11,0,10.75,78,24.7
Barisal,1978,11,12,0,10.75,78,25.1
Barisal,1978,11,13,0,10.4,79,25.2
Barisal,1978,11,14,0,9.1,80,25.7
Barisal,1978,11,15,0,9.95,85,24.6
Barisal,1978,11,16,0,10,79,24
Barisal,1978,11,17,0,9.05,80,23.4
Barisal,1978,11,18,0,8.85,77,23.2
Barisal,1978,11,19,0,6.8,74,24.3
Barisal,1978,11,20,0,2.25,79,25.1
Barisal,1978,11,21,0,3.9,79,24.7
Barisal,1978,11,22,0,4.25,81,24.6
Barisal,1978,11,23,0,4.6,77,25.2
Barisal,1978,11,24,0,7.9,78,25.7
Barisal,1978,11,25,0,4.65,81,24.2
Barisal,1978,11,26,0,7.15,77,24.6
Barisal,1978,11,27,0,5.9,78,24.1
Barisal,1978,11,28,0,7.1,72,22.2
Barisal,1978,11,29,0,9.05,71,20.7
Barisal,1978,11,30,0,5.15,72,20.2
Barisal,1978,12,1,0,7.8,74,20.7
Barisal,1978,12,2,0,7.75,78,21.1
Barisal,1978,12,3,0,9.9,77,21.6
Barisal,1978,12,4,0,5.35,75,21.5
Barisal,1978,12,5,0,10.15,74,21.6
Barisal,1978,12,6,0,10.4,81,21.5
Barisal,1978,12,7,0,7.9,78,21.4
Barisal,1978,12,8,0,8.45,77,19.8
Barisal,1978,12,9,0,9.7,71,19.4
Barisal,1978,12,10,0,9.6,79,18.9
Barisal,1978,12,11,0,10,74,19.7
Barisal,1978,12,12,0,9.3,80,19.6
Barisal,1978,12,13,0,9.2,74,19.8
Barisal,1978,12,14,0,9.15,73,20
Barisal,1978,12,15,0,8.7,71,20.6
Barisal,1978,12,16,0,9.3,77,19.2
Barisal,1978,12,17,0,8.85,75,19.8
Barisal,1978,12,18,0,8.05,79,19.6
Barisal,1978,12,19,0,9.75,74,18.5
Barisal,1978,12,20,0,5,72,18.3
Barisal,1978,12,21,0,9.6,73,17.9
Barisal,1978,12,22,0,9.05,77,18
Barisal,1978,12,23,0,9.65,77,18.7
Barisal,1978,12,24,0,9.85,75,17.6
Barisal,1978,12,25,0,9.7,76,17.7
Barisal,1978,12,26,0,10,81,17.2
Barisal,1978,12,27,0,8.36,80,17.1
Barisal,1978,12,28,0,5,70,17.8
Barisal,1978,12,29,0,5.85,75,16.5
Barisal,1978,12,30,0,6.8,75,16.5
Barisal,1978,12,31,0,9.35,75,16.6
Barisal,1979,1,1,0,9.6,74,17.6
Barisal,1979,1,2,0,9.7,75,17.2
Barisal,1979,1,3,0,9.6,74,16.8
Barisal,1979,1,4,0,9.6,74,16.8
Barisal,1979,1,5,0,8.8,72,17.7
Barisal,1979,1,6,0,9.8,74,17.5
Barisal,1979,1,7,0,9.7,75,17.4
Barisal,1979,1,8,0,9.4,72,18
Barisal,1979,1,9,0,9.5,73,17.6
Barisal,1979,1,10,0,9.2,74,17.4
Barisal,1979,1,11,0,9,74,17.8
Barisal,1979,1,12,0,9.1,75,17.9
Barisal,1979,1,13,0,9,73,18.4
Barisal,1979,1,14,0,9.1,72,18.2
Barisal,1979,1,15,0,9.2,76,17.9
Barisal,1979,1,16,0,8.9,76,19
Barisal,1979,1,17,0,8.9,76,19.7
Barisal,1979,1,18,0,7.6,79,20.9
Barisal,1979,1,19,0,9.6,77,21.2
Barisal,1979,1,20,0,9,79,20.3
Barisal,1979,1,21,0,11,78,20.6
Barisal,1979,1,22,0,8.5,79,21.5
Barisal,1979,1,23,0,9.2,80,20.8
Barisal,1979,1,24,0,4.8,75,20.6
Barisal,1979,1,25,0,10,68,19.7
Barisal,1979,1,26,0,8.2,68,19.4
Barisal,1979,1,27,0,9,73,19.1
Barisal,1979,1,28,0,9.6,69,19.5
Barisal,1979,1,29,0,8.2,71,21.7
Barisal,1979,1,30,0,4.7,85,21.2
Barisal,1979,1,31,1,4.8,82,22
Barisal,1979,2,1,0,7.9,79,21.4
Barisal,1979,2,2,13,2.4,85,18.9
Barisal,1979,2,3,0,8.4,80,18.9
Barisal,1979,2,4,0,10.5,69,16.3
Barisal,1979,2,5,0,10.4,66,17.2
Barisal,1979,2,6,0,10.3,71,18.3
Barisal,1979,2,7,0,7.6,71,19.9
Barisal,1979,2,8,1,7.1,80,20.4
Barisal,1979,2,9,0,9.5,76,19.3
Barisal,1979,2,10,0,10.3,74,18.5
Barisal,1979,2,11,0,9.7,73,18.9
Barisal,1979,2,12,0,10.3,71,19.2
Barisal,1979,2,13,0,10.2,72,19.2
Barisal,1979,2,14,0,10,71,19.6
Barisal,1979,2,15,0,10.5,69,21.4
Barisal,1979,2,16,0,10.5,68,22.4
Barisal,1979,2,17,0,10.8,70,22.6
Barisal,1979,2,18,0,10.5,73,23
Barisal,1979,2,19,0,10.4,68,24.3
Barisal,1979,2,20,0,10,70,25.4
Barisal,1979,2,21,0,10.5,68,22.8
Barisal,1979,2,22,0,10.5,60,20.9
Barisal,1979,2,23,0,11.2,59,20.9
Barisal,1979,2,24,0,10.4,63,20.2
Barisal,1979,2,25,0,4,64,20.4
Barisal,1979,2,26,0,10.4,61,20.7
Barisal,1979,2,27,0,10.3,61,20.9
Barisal,1979,2,28,0,10.7,60,20.9
Barisal,1979,3,1,0,10.2,55,21.9
Barisal,1979,3,2,0,10.1,57,21.9
Barisal,1979,3,3,0,10.7,56,21.5
Barisal,1979,3,4,0,9.8,59,22.6
Barisal,1979,3,5,0,10.1,57,23.5
Barisal,1979,3,6,0,9.9,58,25
Barisal,1979,3,7,0,8.6,63,27.2
Barisal,1979,3,8,0,8.8,70,27.4
Barisal,1979,3,9,0,10,66,25.1
Barisal,1979,3,10,0,9,46,19.7
Barisal,1979,3,11,0,10.2,57,19.2
Barisal,1979,3,12,0,10.3,55,21.5
Barisal,1979,3,13,0,9.6,50,24
Barisal,1979,3,14,0,9,64,25.5
Barisal,1979,3,15,0,9,72,27
Barisal,1979,3,16,0,9.4,61,26.1
Barisal,1979,3,17,0,6.5,78,26.1
Barisal,1979,3,18,0,7.7,80,26.6
Barisal,1979,3,19,0,7.4,77,28.3
Barisal,1979,3,20,0,6.9,79,27.8
Barisal,1979,3,21,0,8,79,27.8
Barisal,1979,3,22,0,6.8,76,27.8
Barisal,1979,3,23,0,6.2,78,27.9
Barisal,1979,3,24,0,9.3,65,29
Barisal,1979,3,25,0,8.1,65,28.8
Barisal,1979,3,26,0,8.4,67,29.3
Barisal,1979,3,27,0,6.8,70,28.9
Barisal,1979,3,28,0,9.1,54,29.2
Barisal,1979,3,29,0,8.3,79,27.8
Barisal,1979,3,30,22,8.2,77,27.6
Barisal,1979,3,31,8,9.3,79,28.2
Barisal,1979,4,1,0,8.1,78,28.9
Barisal,1979,4,2,0,9.5,71,29.7
Barisal,1979,4,3,0,8.7,66,30.1
Barisal,1979,4,4,0,9.7,65,30.7
Barisal,1979,4,5,0,8.8,82,29.4
Barisal,1979,4,6,0,6.9,80,28.3
Barisal,1979,4,7,0,8,76,25.4
Barisal,1979,4,8,29,9.7,73,27.5
Barisal,1979,4,9,0,9.3,79,28.5
Barisal,1979,4,10,0,9.3,78,29
Barisal,1979,4,11,0,9.6,78,29
Barisal,1979,4,12,0,8.7,76,28.9
Barisal,1979,4,13,0,8.4,64,29.1
Barisal,1979,4,14,0,8.8,72,29
Barisal,1979,4,15,0,5.9,75,27.9
Barisal,1979,4,16,2,10.1,83,25
Barisal,1979,4,17,4,7.6,74,26.6
Barisal,1979,4,18,0,6.7,71,27.4
Barisal,1979,4,19,0,7.5,78,27.9
Barisal,1979,4,20,0,9.5,73,27.5
Barisal,1979,4,21,3,10.4,72,28.3
Barisal,1979,4,22,0,9.9,76,29.8
Barisal,1979,4,23,0,9.5,77,29.3
Barisal,1979,4,24,0,8.8,75,29.8
Barisal,1979,4,25,0,9.3,74,30.5
Barisal,1979,4,26,0,12.1,73,30.4
Barisal,1979,4,27,0,11.2,77,29.7
Barisal,1979,4,28,0,11.6,72,29.7
Barisal,1979,4,29,0,11.6,73,30.2
Barisal,1979,4,30,0,10,75,29.4
Barisal,1979,5,1,0,10.5,80,28.1
Barisal,1979,5,2,36,5.3,86,27.5
Barisal,1979,5,3,0,10.8,78,29.9
Barisal,1979,5,4,0,10.8,76,29.6
Barisal,1979,5,5,0,10.1,78,29.8
Barisal,1979,5,6,0,10.8,78,30.3
Barisal,1979,5,7,0,11.5,78,30.1
Barisal,1979,5,8,0,11.3,76,30
Barisal,1979,5,9,0,11.5,77,29.6
Barisal,1979,5,10,0,11.5,74,30.1
Barisal,1979,5,11,0,12,75,30.4
Barisal,1979,5,12,0,11.2,76,30.4
Barisal,1979,5,13,0,5.7,81,29.4
Barisal,1979,5,14,0,8.8,77,30.7
Barisal,1979,5,15,0,6.4,77,30.5
Barisal,1979,5,16,0,10,78,30.3
Barisal,1979,5,17,0,5.4,80,31.2
Barisal,1979,5,18,0,10.9,74,31.8
Barisal,1979,5,19,0,10.8,77,31.3
Barisal,1979,5,20,0,10,80,30.9
Barisal,1979,5,21,0,9.5,75,30.8
Barisal,1979,5,22,0,10.8,78,30.2
Barisal,1979,5,23,8,10.9,73,30.5
Barisal,1979,5,24,0,7.8,72,30.1
Barisal,1979,5,25,0,11.5,72,31.6
Barisal,1979,5,26,0,11.4,78,30.6
Barisal,1979,5,27,4,11.1,80,30
Barisal,1979,5,28,11,9.8,78,28.9
Barisal,1979,5,29,8,11,79,30.7
Barisal,1979,5,30,0,10.7,69,32.1
Barisal,1979,5,31,0,11.4,64,32.8
Barisal,1979,6,1,0,10.6,81,31.4
Barisal,1979,6,2,0,11.6,81,31.1
Barisal,1979,6,3,0,10.5,80,31.3
Barisal,1979,6,4,0,11.2,79,31.9
Barisal,1979,6,5,0,11.4,77,32
Barisal,1979,6,6,0,0.2,86,28
Barisal,1979,6,7,3,3.7,91,27.8
Barisal,1979,6,8,7,0,92,27.4
Barisal,1979,6,9,35,5.8,86,29.9
Barisal,1979,6,10,9,0.1,93,25.9
Barisal,1979,6,11,89,0,96,24.5
Barisal,1979,6,12,38,0.6,95,25
Barisal,1979,6,13,16,4.6,87,27
Barisal,1979,6,14,28,1.7,94,26
Barisal,1979,6,15,12,0,96,25.2
Barisal,1979,6,16,16,4.6,87,27.9
Barisal,1979,6,17,0,6.4,87,29.3
Barisal,1979,6,18,0,10.6,82,30.4
Barisal,1979,6,19,0,9.7,84,30.5
Barisal,1979,6,20,0,7.7,81,30.4
Barisal,1979,6,21,3,6.6,86,29.6
Barisal,1979,6,22,1,11.2,81,30.8
Barisal,1979,6,23,0,3.5,80,29.7
Barisal,1979,6,24,3,6.7,84,29.2
Barisal,1979,6,25,6,6,87,28.9
Barisal,1979,6,26,10,5.1,88,28.9
Barisal,1979,6,27,28,7.5,87,29
Barisal,1979,6,28,12,3.1,91,27.5
Barisal,1979,6,29,6,0,97,26.7
Barisal,1979,6,30,131,0,99,26.2
Barisal,1979,7,1,151,5.24,96,26.5
Barisal,1979,7,2,10,2.3,85,29.6
Barisal,1979,7,3,0,6.4,90,28.6
Barisal,1979,7,4,52,1.3,87,28.9
Barisal,1979,7,5,10,3.9,85,28.1
Barisal,1979,7,6,119,11.3,80,29.5
Barisal,1979,7,7,0,11,77,29.7
Barisal,1979,7,8,0,5.5,92,28.4
Barisal,1979,7,9,42,2.1,92,28
Barisal,1979,7,10,1,6.8,86,29.5
Barisal,1979,7,11,0,3.5,90,28.6
Barisal,1979,7,12,0,12.1,86,29.3
Barisal,1979,7,13,4,3.3,91,27.8
Barisal,1979,7,14,22,5.4,88,28.6
Barisal,1979,7,15,1,4.3,88,28.3
Barisal,1979,7,16,2,0.1,92,28.7
Barisal,1979,7,17,23,0.4,96,25.9
Barisal,1979,7,18,23,3.2,92,27
Barisal,1979,7,19,2,1,92,27.7
Barisal,1979,7,20,28,1.1,98,25.8
Barisal,1979,7,21,15,7.8,91,28.6
Barisal,1979,7,22,2,8.4,87,29.4
Barisal,1979,7,23,2,2.3,93,28.5
Barisal,1979,7,24,2,8,83,28.8
Barisal,1979,7,25,0,7.2,85,28.8
Barisal,1979,7,26,13,9.4,84,29.1
Barisal,1979,7,27,1,2.2,84,29.1
Barisal,1979,7,28,0,0.5,91,27.3
Barisal,1979,7,29,18,6.8,91,27.9
Barisal,1979,7,30,16,9.4,86,28.9
Barisal,1979,7,31,0,10.1,84,29.5
Barisal,1979,8,1,0,9.5,86,28.8
Barisal,1979,8,2,1,6.9,89,28.2
Barisal,1979,8,3,4,8.3,89,28.1
Barisal,1979,8,4,2,8.9,85,29.1
Barisal,1979,8,5,0,9.1,86,28.5
Barisal,1979,8,6,7,6.1,85,28.1
Barisal,1979,8,7,17,0.2,94,26.5
Barisal,1979,8,8,15,0.5,96,26.6
Barisal,1979,8,9,12,1.2,96,26
Barisal,1979,8,10,47,8.6,85,29.5
Barisal,1979,8,11,0,10.7,82,31
Barisal,1979,8,12,2,9.7,79,31.5
Barisal,1979,8,13,0,9.4,90,29.3
Barisal,1979,8,14,64,5.64,99,26.1
Barisal,1979,8,15,152,5.64,97,25.7
Barisal,1979,8,16,100,0.2,94,26.4
Barisal,1979,8,17,112,6.3,94,27.2
Barisal,1979,8,18,19,7.3,90,28.9
Barisal,1979,8,19,3,5.64,94,28.2
Barisal,1979,8,20,7,5.64,95,27.5
Barisal,1979,8,21,4,5.64,94,27.8
Barisal,1979,8,22,6,9.5,86,28.9
Barisal,1979,8,23,0,7.2,87,29.5
Barisal,1979,8,24,1,0.7,95,27.2
Barisal,1979,8,25,17,0.3,89,26.9
Barisal,1979,8,26,33,0.8,91,25.7
Barisal,1979,8,27,15,2.6,90,26.6
Barisal,1979,8,28,2,5.9,85,28.3
Barisal,1979,8,29,0,3.6,89,28.1
Barisal,1979,8,30,0,9.2,86,28.9
Barisal,1979,8,31,0,9.2,86,28.9
Barisal,1979,9,1,0,7.8,83,29.1
Barisal,1979,9,2,0,4.6,90,28.5
Barisal,1979,9,3,0,6.9,90,28
Barisal,1979,9,4,16,5.86,96,25.7
Barisal,1979,9,5,12,1.6,89,27.6
Barisal,1979,9,6,1,3.4,88,27.9
Barisal,1979,9,7,0,0.9,88,27.6
Barisal,1979,9,8,0,1.9,90,27.2
Barisal,1979,9,9,8,0.2,94,25.8
Barisal,1979,9,10,25,0.8,89,27
Barisal,1979,9,11,0,0.5,90,27.1
Barisal,1979,9,12,4,1.2,88,27.1
Barisal,1979,9,13,0,7,83,28.5
Barisal,1979,9,14,0,5.4,92,27.3
Barisal,1979,9,15,26,4.5,94,26.3
Barisal,1979,9,16,13,8,87,28.2
Barisal,1979,9,17,0,7.4,83,28.6
Barisal,1979,9,18,0,10.8,82,29.4
Barisal,1979,9,19,0,9.9,82,30
Barisal,1979,9,20,0,9.6,80,30.4
Barisal,1979,9,21,0,9.9,82,30.1
Barisal,1979,9,22,0,11.1,83,29.8
Barisal,1979,9,23,0,8,82,29.8
Barisal,1979,9,24,0,6.8,85,29.7
Barisal,1979,9,25,0,10.1,81,30.4
Barisal,1979,9,26,0,9.3,81,30
Barisal,1979,9,27,5,0.7,92,26.8
Barisal,1979,9,28,57,5.86,98,25.8
Barisal,1979,9,29,144,5.86,96,26.6
Barisal,1979,9,30,5,9.8,87,28.8
Barisal,1979,10,1,12,7.3,88,28.6
Barisal,1979,10,2,2,6.1,85,28.8
Barisal,1979,10,3,3,8,85,28.7
Barisal,1979,10,4,12,4.4,90,28.1
Barisal,1979,10,5,16,3.9,88,28.1
Barisal,1979,10,6,20,9.6,94,26.9
Barisal,1979,10,7,16,0.2,87,29.2
Barisal,1979,10,8,0,9.6,84,28.3
Barisal,1979,10,9,13,9.8,82,29.2
Barisal,1979,10,10,33,8.3,85,26.9
Barisal,1979,10,11,0,7.2,83,28.2
Barisal,1979,10,12,0,10,78,28.5
Barisal,1979,10,13,0,9.7,82,28
Barisal,1979,10,14,0,10,85,28.1
Barisal,1979,10,15,0,10,82,27.8
Barisal,1979,10,16,0,10.3,82,27.5
Barisal,1979,10,17,0,11,81,27.3
Barisal,1979,10,18,0,10.5,82,27.1
Barisal,1979,10,19,0,10.7,80,26.7
Barisal,1979,10,20,0,10.3,84,26.9
Barisal,1979,10,21,0,10.2,83,27.8
Barisal,1979,10,22,0,10.5,77,27.8
Barisal,1979,10,23,0,10.2,78,27.1
Barisal,1979,10,24,0,9,79,27.5
Barisal,1979,10,25,0,6.3,84,27.2
Barisal,1979,10,26,0,10,79,27.1
Barisal,1979,10,27,0,10,79,27.2
Barisal,1979,10,28,0,10,81,27
Barisal,1979,10,29,0,10,79,26.7
Barisal,1979,10,30,0,10,82,26.1
Barisal,1979,10,31,0,10,78,26.5
Barisal,1979,11,1,0,10.8,79,26.5
Barisal,1979,11,2,0,10.3,79,26.3
Barisal,1979,11,3,0,9.3,80,26.3
Barisal,1979,11,4,0,9.6,83,25.4
Barisal,1979,11,5,0,10.1,80,25.2
Barisal,1979,11,6,0,10.6,79,25.7
Barisal,1979,11,7,0,10.5,77,26.1
Barisal,1979,11,8,0,8.8,80,25.7
Barisal,1979,11,9,0,7.9,79,25.8
Barisal,1979,11,10,0,9.9,79,25.5
Barisal,1979,11,11,0,10.8,84,24.3
Barisal,1979,11,12,0,10.6,75,24.6
Barisal,1979,11,13,0,10.5,79,24.7
Barisal,1979,11,14,0,9.8,75,24.7
Barisal,1979,11,15,0,9.7,75,25
Barisal,1979,11,16,0,9.1,73,25
Barisal,1979,11,17,0,8.8,79,24.8
Barisal,1979,11,18,0,7.8,76,25.4
Barisal,1979,11,19,0,7.1,79,27.2
Barisal,1979,11,20,0,2.9,85,26.7
Barisal,1979,11,21,0,7.8,84,26.9
Barisal,1979,11,22,5,8.5,82,27.3
Barisal,1979,11,23,13,6.5,83,26.8
Barisal,1979,11,24,0,7.5,81,27.4
Barisal,1979,11,25,0,9,84,27.2
Barisal,1979,11,26,0,5,83,27.4
Barisal,1979,11,27,13,1.2,89,25.7
Barisal,1979,11,28,0,4.4,87,26.9
Barisal,1979,11,29,0,7.6,87,25.6
Barisal,1979,11,30,0,0.7,97,22.3
Barisal,1979,12,1,47,6.8,88,20.7
Barisal,1979,12,2,0,10.3,83,21.8
Barisal,1979,12,3,0,10,84,21.6
Barisal,1979,12,4,0,10.7,84,21.3
Barisal,1979,12,5,0,10.8,82,21.9
Barisal,1979,12,6,0,11.2,83,22
Barisal,1979,12,7,0,7.4,81,22.5
Barisal,1979,12,8,0,8.3,83,20.9
Barisal,1979,12,9,0,9.5,83,21.2
Barisal,1979,12,10,0,9.7,83,21.5
Barisal,1979,12,11,0,10,80,21.1
Barisal,1979,12,12,0,8.8,80,21.5
Barisal,1979,12,13,0,8.7,83,21.3
Barisal,1979,12,14,0,9.3,81,20
Barisal,1979,12,15,0,7.8,80,19.9
Barisal,1979,12,16,0,9.5,80,19.7
Barisal,1979,12,17,0,8.6,77,19.7
Barisal,1979,12,18,0,6.3,82,20.2
Barisal,1979,12,19,0,9.8,74,20
Barisal,1979,12,20,0,0.3,82,19.4
Barisal,1979,12,21,0,10,77,19.2
Barisal,1979,12,22,0,9.4,68,17.2
Barisal,1979,12,23,0,10,75,16.4
Barisal,1979,12,24,0,10.4,81,17.4
Barisal,1979,12,25,0,9.9,82,17.8
Barisal,1979,12,26,0,10.5,80,18.5
Barisal,1979,12,27,0,9.02,80,18.6
Barisal,1979,12,28,0,9.3,80,18.6
Barisal,1979,12,29,0,9.5,80,19
Barisal,1979,12,30,0,9,76,20.2
Barisal,1979,12,31,0,8.9,83,20.3
Barisal,1980,1,1,0,9.5,73,18.9
Barisal,1980,1,2,0,6.9,83,17.8
Barisal,1980,1,3,0,1.7,82,18.6
Barisal,1980,1,4,0,9.6,80,18.3
Barisal,1980,1,5,0,10,77,17.4
Barisal,1980,1,6,0,9.9,72,16.7
Barisal,1980,1,7,0,10.4,71,15.4
Barisal,1980,1,8,0,10,76,16.3
Barisal,1980,1,9,0,10.6,78,16.5
Barisal,1980,1,10,0,10.1,84,14.4
Barisal,1980,1,11,0,9.6,77,15.7
Barisal,1980,1,12,0,9.8,74,16.6
Barisal,1980,1,13,0,9.3,72,18.3
Barisal,1980,1,14,0,9.1,77,17.8
Barisal,1980,1,15,0,9.7,68,18.2
Barisal,1980,1,16,0,9.2,72,18
Barisal,1980,1,17,0,8.6,71,19.5
Barisal,1980,1,18,0,8.9,78,20.3
Barisal,1980,1,19,0,9,70,21.5
Barisal,1980,1,20,0,9.1,76,20
Barisal,1980,1,21,0,9.5,74,19.6
Barisal,1980,1,22,0,9.6,70,19.1
Barisal,1980,1,23,0,6.1,74,18.9
Barisal,1980,1,24,0,9.2,80,18.4
Barisal,1980,1,25,0,9.6,72,18
Barisal,1980,1,26,0,10,72,18
Barisal,1980,1,27,0,9.4,75,20.6
Barisal,1980,1,28,0,8.6,75,21.6
Barisal,1980,1,29,0,7,81,20.5
Barisal,1980,1,30,0,10,66,17.3
Barisal,1980,1,31,0,10.1,72,16.5
Barisal,1980,2,1,0,10.1,74,17.4
Barisal,1980,2,2,0,9.9,73,17.6
Barisal,1980,2,3,0,9.5,66,20.3
Barisal,1980,2,4,0,6.6,87,22.1
Barisal,1980,2,5,18,2.9,94,21.1
Barisal,1980,2,6,10,7.6,81,21
Barisal,1980,2,7,0,10.1,70,17.5
Barisal,1980,2,8,0,10.4,70,16.9
Barisal,1980,2,9,0,10.2,71,17.7
Barisal,1980,2,10,0,10.1,69,19.3
Barisal,1980,2,11,0,9.8,66,20.4
Barisal,1980,2,12,0,9.8,74,21.2
Barisal,1980,2,13,0,10.3,66,20.7
Barisal,1980,2,14,0,9.9,70,20.5
Barisal,1980,2,15,0,7.3,76,22
Barisal,1980,2,16,1,8.9,82,22.2
Barisal,1980,2,17,9,6.2,85,21.3
Barisal,1980,2,18,16,7.4,90,20.7
Barisal,1980,2,19,0,10.1,79,22.7
Barisal,1980,2,20,1,10.2,80,23.5
Barisal,1980,2,21,0,10.2,78,22.1
Barisal,1980,2,22,0,9.7,70,24
Barisal,1980,2,23,0,8.2,81,25.4
Barisal,1980,2,24,0,9.4,76,26.6
Barisal,1980,2,25,0,8.9,72,24.1
Barisal,1980,2,26,0,9.9,63,22.8
Barisal,1980,2,27,0,8.7,67,24.2
Barisal,1980,2,28,0,9.9,78,25.6
Barisal,1980,2,29,0,9.1,81,24.5
Barisal,1980,3,1,15,9,90,19.6
Barisal,1980,3,2,25,10,84,21.3
Barisal,1980,3,3,0,7.9,69,23.5
Barisal,1980,3,4,0,7.2,82,24.5
Barisal,1980,3,5,0,8.1,79,25.6
Barisal,1980,3,6,0,8.8,78,26.5
Barisal,1980,3,7,0,8.9,80,27.3
Barisal,1980,3,8,0,8.8,72,25.7
Barisal,1980,3,9,0,8.8,72,24.5
Barisal,1980,3,10,0,7.5,74,25.3
Barisal,1980,3,11,0,9.4,73,25.2
Barisal,1980,3,12,0,3.9,73,23.3
Barisal,1980,3,13,0,10,73,24.2
Barisal,1980,3,14,0,10,68,24
Barisal,1980,3,15,0,10.8,60,24.3
Barisal,1980,3,16,0,10,59,26.6
Barisal,1980,3,17,0,11,77,26.9
Barisal,1980,3,18,0,9,78,27
Barisal,1980,3,19,0,8.8,74,27.7
Barisal,1980,3,20,0,8.7,83,27.3
Barisal,1980,3,21,7,10.8,76,28.4
Barisal,1980,3,22,0,10,77,28
Barisal,1980,3,23,0,9,72,28.8
Barisal,1980,3,24,0,9.5,85,27.7
Barisal,1980,3,25,0,8.8,81,28.6
Barisal,1980,3,26,0,10,72,28.3
Barisal,1980,3,27,0,4,73,27.2
Barisal,1980,3,28,0,7.9,77,28.5
Barisal,1980,3,29,0,8,68,29.5
Barisal,1980,3,30,0,8.7,61,28.1
Barisal,1980,3,31,0,8.5,71,27.9
Barisal,1980,4,1,0,6.85,64,29
Barisal,1980,4,2,0,10.3,56,30.4
Barisal,1980,4,3,1,7.8,70,28.4
Barisal,1980,4,4,0,9.1,72,29
Barisal,1980,4,5,0,8,71,28.8
Barisal,1980,4,6,1,2.4,73,28.4
Barisal,1980,4,7,0,10.1,69,29.8
Barisal,1980,4,8,0,9.9,74,29.2
Barisal,1980,4,9,0,9,79,29.3
Barisal,1980,4,10,0,9,79,30
Barisal,1980,4,11,0,9.4,79,28.3
Barisal,1980,4,12,1,10.6,79,29.7
Barisal,1980,4,13,0,10.3,77,30
Barisal,1980,4,14,0,10.3,79,30.3
Barisal,1980,4,15,0,10.3,76,30.7
Barisal,1980,4,16,0,9.6,73,30.9
Barisal,1980,4,17,0,7.6,76,29.9
Barisal,1980,4,18,0,9.8,74,27.7
Barisal,1980,4,19,0,10.1,77,29.9
Barisal,1980,4,20,0,6.9,81,26.9
Barisal,1980,4,21,7,7.3,80,29.5
Barisal,1980,4,22,0,10.9,82,30.2
Barisal,1980,4,23,0,9.6,77,30.4
Barisal,1980,4,24,0,9.8,79,30.5
Barisal,1980,4,25,0,9.6,76,30.2
Barisal,1980,4,26,0,9.8,76,30
Barisal,1980,4,27,0,10.8,76,30.2
Barisal,1980,4,28,0,10,75,30.1
Barisal,1980,4,29,0,9.8,75,30.2
Barisal,1980,4,30,3,10,78,27.6
Barisal,1980,5,1,6,9.1,75,30.3
Barisal,1980,5,2,0,9.8,76,30.3
Barisal,1980,5,3,0,6.8,70,28
Barisal,1980,5,4,0,6.9,83,27.7
Barisal,1980,5,5,0,3.9,85,29.3
Barisal,1980,5,6,45,0.3,89,26.4
Barisal,1980,5,7,0,8.1,81,30
Barisal,1980,5,8,0,6.5,82,28.4
Barisal,1980,5,9,7,3.2,85,25.5
Barisal,1980,5,10,18,7.8,82,28.4
Barisal,1980,5,11,20,7.2,82,25.4
Barisal,1980,5,12,27,5.8,81,25.6
Barisal,1980,5,13,2,8.7,77,28.7
Barisal,1980,5,14,1,8.5,83,29.5
Barisal,1980,5,15,1,8.8,74,29.7
Barisal,1980,5,16,0,11.3,72,30
Barisal,1980,5,17,5,6.4,84,26.8
Barisal,1980,5,18,15,8.4,82,29.6
Barisal,1980,5,19,0,5.7,86,30
Barisal,1980,5,20,0,7.9,78,29.1
Barisal,1980,5,21,0,9.7,81,30.7
Barisal,1980,5,22,0,8.4,81,30.3
Barisal,1980,5,23,0,9.1,76,29.8
Barisal,1980,5,24,0,8.9,81,31.1
Barisal,1980,5,25,0,8.5,81,30.7
Barisal,1980,5,26,0,3.7,87,27.2
Barisal,1980,5,27,18,7.6,84,28.1
Barisal,1980,5,28,0,2.2,90,25.8
Barisal,1980,5,29,14,3.6,92,25.6
Barisal,1980,5,30,19,6.8,88,27
Barisal,1980,5,31,37,3.2,89,27.4
Barisal,1980,6,1,10,2.3,85,28.9
Barisal,1980,6,2,7,6.8,87,28.2
Barisal,1980,6,3,1,1.2,87,27.4
Barisal,1980,6,4,2,3,91,27.1
Barisal,1980,6,5,0,6.2,85,29.4
Barisal,1980,6,6,0,0,90,28.2
Barisal,1980,6,7,0,1.7,94,26.5
Barisal,1980,6,8,54,4.7,87,27.6
Barisal,1980,6,9,0,2.6,93,27.6
Barisal,1980,6,10,49,7.9,90,28.2
Barisal,1980,6,11,0,9.2,86,29.2
Barisal,1980,6,12,1,1.9,86,29.7
Barisal,1980,6,13,3,10.5,80,30.4
Barisal,1980,6,14,0,2.8,88,29
Barisal,1980,6,15,24,5.2,88,28.4
Barisal,1980,6,16,2,0,96,27.2
Barisal,1980,6,17,54,0,95,27.3
Barisal,1980,6,18,27,0,94,27.4
Barisal,1980,6,19,5,7,84,29.2
Barisal,1980,6,20,1,5.2,86,28.4
Barisal,1980,6,21,0,5.2,89,28.1
Barisal,1980,6,22,11,8.2,88,28.3
Barisal,1980,6,23,0,1.9,86,28.6
Barisal,1980,6,24,0,5.9,88,28.5
